:START_ID,:END_ID,:TYPE
entity_6542,entity_965,supports
entity_1640,entity_10136,has
entity_10136,entity_10137,exceeds
entity_897,entity_806,used_for
entity_897,entity_10138,used_for
entity_897,entity_10139,used_for
entity_897,entity_7949,used_for
entity_897,entity_10140,used_for
entity_1642,entity_806,used_for
entity_1642,entity_10138,used_for
entity_1642,entity_7949,used_for
entity_1642,entity_10140,used_for
entity_1641,entity_10138,used_for
entity_1641,entity_10141,has
entity_10141,entity_10142,provided_by
entity_1652,entity_4142,used_for
entity_1652,entity_10143,used_for
entity_1652,entity_10144,used_for
entity_1653,entity_5393,used_for
entity_1653,entity_10145,used_for
entity_1653,entity_10146,used_for
entity_580,entity_10147,used_for
entity_580,entity_10148,used_for
entity_580,entity_3304,located_at
entity_580,entity_2519,supports
entity_580,entity_10149,supports
entity_1644,entity_580,part_of
entity_1645,entity_580,part_of
entity_1645,entity_10150,located_at
entity_1645,entity_9713,located_at
entity_1645,entity_5780,located_at
entity_1646,entity_580,part_of
entity_1646,entity_524,located_at
entity_1646,entity_478,supports
entity_1651,entity_580,located_at
entity_1651,entity_5802,has
entity_1651,entity_10151,has
entity_10151,entity_1654,located_at
entity_10151,entity_580,located_at
entity_1652,entity_5319,part_of
entity_1652,entity_1647,contains
entity_1652,entity_10152,contains
entity_1652,entity_1648,contains
entity_1648,entity_1663,located_at
entity_1652,entity_1649,contains
entity_1652,entity_1650,contains
entity_1652,entity_556,uses
entity_1652,entity_951,connects_to
entity_1652,entity_950,connects_to
entity_1653,entity_1654,contains
entity_1653,entity_1655,contains
entity_1653,entity_1670,supports
entity_1653,entity_10153,has
entity_1655,entity_1654,supports
entity_1655,entity_1670,connects_to
entity_1654,entity_1670,supports
entity_524,entity_10154,determines
entity_524,entity_10155,supports
entity_524,entity_5191,supports
entity_524,entity_1679,supports
entity_1666,entity_1686,provides
entity_1666,entity_951,located_at
entity_1666,entity_950,located_at
entity_783,entity_596,supports
entity_783,entity_1680,supports
entity_524,entity_1659,designs_as
entity_524,entity_1658,designs_as
entity_1702,entity_10156,constrained_by
entity_524,entity_1655,affects
entity_524,entity_1654,affects
entity_524,entity_1655,connects_to
entity_524,entity_1654,connects_to
entity_1654,entity_1685,supports
entity_1654,entity_525,extends_to
entity_1654,entity_951,extends_to
entity_1654,entity_950,extends_to
entity_1654,entity_5537,affects
entity_1654,entity_10157,affects
entity_1654,entity_10158,affects
entity_10159,entity_1644,composed_of
entity_10159,entity_10160,composed_of
entity_10159,entity_10161,located_at
entity_1654,entity_10162,thickens
entity_1654,entity_1665,thickens
entity_1654,entity_1682,thickens
entity_10163,entity_1712,located_at
entity_1660,entity_10164,located_at
entity_1660,entity_10165,located_at
entity_1660,entity_329,connects_to
entity_1660,entity_10166,connects_to
entity_1656,entity_10167,supports
entity_1656,entity_1654,supports
entity_1656,entity_1638,spaced_by
entity_1656,entity_4551,spaced_by
entity_1657,entity_10168,located_at
entity_1657,entity_10169,composed_of
entity_1657,entity_10170,located_at
entity_10171,entity_1656,contains
entity_10171,entity_1648,contains
entity_10171,entity_317,contains
entity_10171,entity_10172,contains
entity_10171,entity_9399,contains
entity_10171,entity_615,contains
entity_10171,entity_1654,contains
entity_10171,entity_1655,contains
entity_1656,entity_783,located_at
entity_1656,entity_1695,located_at
entity_1656,entity_1667,located_at
entity_1656,entity_1668,located_at
entity_1656,entity_10173,located_at
entity_1656,entity_10174,located_at
entity_1656,entity_10175,located_at
entity_615,entity_1812,has
entity_615,entity_5802,has
entity_615,entity_10176,has
entity_1673,entity_9363,exceeds
entity_615,entity_1577,uses
entity_615,entity_1795,uses
entity_6700,entity_1656,connects_to
entity_6700,entity_10177,supports
entity_1672,entity_10178,exceeds
entity_1672,entity_10179,is_less_than
entity_1649,entity_9359,located_at
entity_1649,entity_10180,has
entity_1649,entity_10181,located_at
entity_1649,entity_6309,has
entity_615,entity_3210,connects_to
entity_10182,entity_615,connects_to
entity_3210,entity_783,located_at
entity_3210,entity_1695,located_at
entity_2561,entity_416,affects
entity_2561,entity_4075,uses
entity_2561,entity_2068,applied_to
entity_2561,entity_172,applied_to
entity_10183,entity_2561,enables
entity_2574,entity_2561,improves
entity_2573,entity_2561,improves
entity_2562,entity_137,used_in
entity_2562,entity_3866,tracks
entity_2562,entity_2068,studies
entity_2562,entity_172,studies
entity_1327,entity_10184,used_for
entity_1327,entity_10185,used_for
entity_1327,entity_10186,used_for
entity_1327,entity_10187,used_for
entity_1327,entity_10188,used_for
entity_1327,entity_10189,has
entity_1327,entity_5008,based_on
entity_5034,entity_10190,has
entity_5034,entity_10191,determined_by
entity_5034,entity_10192,determined_by
entity_10193,entity_10194,determined_by
entity_10195,entity_1674,determined_by
entity_5033,entity_10196,uses
entity_5033,entity_5036,uses
entity_5033,entity_321,uses
entity_5033,entity_1327,applied_to
entity_5033,entity_1334,inputs
entity_5033,entity_1327,outputs
entity_5033,entity_1327,acts_on
entity_5033,entity_5026,affects
entity_5033,entity_1327,refines
entity_5033,entity_10197,precedes
entity_5033,entity_5006,located_at
entity_5033,entity_5007,located_at
entity_5033,entity_1663,located_at
entity_5033,entity_4247,located_at
entity_5033,entity_10195,located_at
entity_5033,entity_10198,located_at
entity_5033,entity_5015,located_at
entity_5033,entity_10199,located_at
entity_5033,entity_1423,located_at
entity_5033,entity_1424,located_at
entity_5033,entity_1403,located_at
entity_1327,entity_10200,uses
entity_1327,entity_861,connects_to
entity_1327,entity_5026,affects
entity_1327,entity_1369,supports
entity_5032,entity_1327,applied_to
entity_5032,entity_861,applied_to
entity_5032,entity_10201,located_at
entity_5037,entity_10202,applied_to
entity_5037,entity_4247,applied_to
entity_5037,entity_697,applied_to
entity_858,entity_5078,affects
entity_858,entity_1369,affects
entity_1369,entity_296,requires
entity_5038,entity_5078,connects_to
entity_5038,entity_5042,requires
entity_5038,entity_10203,requires
entity_10204,entity_10203,supports
entity_10204,entity_10205,has
entity_10205,entity_10206,passes_through
entity_10205,entity_10207,is_perpendicular_to
entity_5033,entity_5046,uses
entity_5033,entity_5047,uses
entity_5033,entity_1327,uses
entity_5033,entity_9237,uses
entity_5033,entity_321,uses
entity_5033,entity_5045,uses
entity_5033,entity_5044,uses
entity_5039,entity_1327,located_at
entity_5039,entity_5038,connects_to
entity_5038,entity_1327,located_at
entity_5038,entity_697,connects_to
entity_1327,entity_5039,contains
entity_1327,entity_5040,contains
entity_1327,entity_5039,contains
entity_1327,entity_5044,contains
entity_1327,entity_5045,contains
entity_10208,entity_5040,connects_to
entity_10208,entity_5041,determines
entity_5041,entity_300,located_at
entity_5042,entity_10209,connects_to
entity_5042,entity_300,connects_to
entity_10210,entity_5076,connects_to
entity_5076,entity_10211,affects
entity_5033,entity_5043,precedes
entity_5043,entity_5048,inputs
entity_5043,entity_4000,inputs
entity_5043,entity_297,inputs
entity_5043,entity_5049,inputs
entity_5043,entity_3973,inputs
entity_5043,entity_10212,outputs
entity_5043,entity_320,outputs
entity_5043,entity_10213,outputs
entity_5043,entity_4558,outputs
entity_5043,entity_473,outputs
entity_5043,entity_5050,contains
entity_5043,entity_10214,contains
entity_5043,entity_10215,contains
entity_5043,entity_10216,contains
entity_5043,entity_10217,contains
entity_5043,entity_10218,contains
entity_5043,entity_10219,contains
entity_5043,entity_10220,contains
entity_5043,entity_10221,contains
entity_5043,entity_10222,contains
entity_5043,entity_10223,contains
entity_1675,entity_697,part_of
entity_1327,entity_5043,used_by
entity_1327,entity_10224,used_by
entity_1327,entity_10225,used_by
entity_1327,entity_5043,used_by
entity_1327,entity_5066,used_by
entity_1327,entity_10226,used_by
entity_1327,entity_10227,used_by
entity_1327,entity_5043,used_by
entity_1327,entity_964,used_by
entity_1336,entity_10228,connects_to
entity_1336,entity_1332,connects_to
entity_3236,entity_1770,connects_to
entity_3236,entity_1616,connects_to
entity_3236,entity_3148,connects_to
entity_1347,entity_2332,connects_to
entity_1347,entity_1616,connects_to
entity_1347,entity_3148,connects_to
entity_10229,entity_1676,connects_to
entity_10229,entity_1616,connects_to
entity_10229,entity_3148,connects_to
entity_1336,entity_1341,has
entity_1336,entity_4535,has
entity_1336,entity_10230,has
entity_1336,entity_1341,has
entity_1336,entity_4535,has
entity_1336,entity_10230,has
entity_1336,entity_1341,has
entity_1336,entity_4535,has
entity_1336,entity_10230,has
entity_1336,entity_5007,acts_on
entity_1336,entity_2332,connects_to
entity_1363,entity_5044,acts_on
entity_1336,entity_300,acts_on
entity_1336,entity_1616,acts_on
entity_1336,entity_4247,connects_to
entity_1336,entity_337,connects_to
entity_1362,entity_300,acts_on
entity_1336,entity_5044,acts_on
entity_5050,entity_1433,part_of
entity_5050,entity_5053,part_of
entity_337,entity_10231,contains
entity_337,entity_177,contains
entity_337,entity_697,part_of
entity_337,entity_1771,part_of
entity_337,entity_1712,part_of
entity_337,entity_525,part_of
entity_337,entity_1770,part_of
entity_337,entity_1327,part_of
entity_337,entity_5043,part_of
entity_337,entity_296,part_of
entity_337,entity_415,part_of
entity_337,entity_5064,part_of
entity_337,entity_3953,part_of
entity_337,entity_5055,part_of
entity_337,entity_5054,part_of
entity_337,entity_1428,part_of
entity_337,entity_3283,part_of
entity_337,entity_96,part_of
entity_337,entity_1975,part_of
entity_337,entity_1714,part_of
entity_337,entity_1457,part_of
entity_337,entity_6291,part_of
entity_337,entity_5061,part_of
entity_337,entity_5058,part_of
entity_337,entity_5059,part_of
entity_337,entity_5060,part_of
entity_337,entity_5057,part_of
entity_10232,entity_10233,affects
entity_10232,entity_3915,affects
entity_10232,entity_6850,affects
entity_10232,entity_827,affects
entity_10232,entity_138,affects
entity_10232,entity_3740,affects
entity_10232,entity_10234,requires
entity_10232,entity_10235,requires
entity_10232,entity_10236,requires
entity_5056,entity_300,parallel_to
entity_5056,entity_1327,located_at
entity_5056,entity_5062,calculated_by
entity_5056,entity_321,connected_by
entity_5056,entity_5076,results_in
entity_1327,entity_10237,used_for
entity_1327,entity_300,contains
entity_1327,entity_10238,used_for
entity_1327,entity_5066,used_for
entity_1327,entity_10226,used_for
entity_1327,entity_10239,used_for
entity_1327,entity_10227,used_for
entity_5055,entity_1457,contains
entity_5055,entity_1714,contains
entity_5055,entity_5063,contains
entity_5055,entity_337,contains
entity_5055,entity_300,connects_to
entity_5055,entity_3713,connects_to
entity_5055,entity_5069,connects_to
entity_5055,entity_1818,connects_to
entity_5055,entity_346,uses
entity_5055,entity_4655,applied_to
entity_5055,entity_3915,affects
entity_5055,entity_4241,located_at
entity_5055,entity_5068,located_at
entity_5055,entity_1369,located_at
entity_5055,entity_5076,located_at
entity_5056,entity_1674,located_at
entity_5056,entity_5074,affects
entity_5056,entity_5073,affects
entity_5056,entity_1693,affects
entity_1428,entity_1743,located_at
entity_1428,entity_10240,affects
entity_1428,entity_4241,located_at
entity_1354,entity_3915,affects
entity_1354,entity_5066,affects
entity_1354,entity_10241,affects
entity_10242,entity_1369,has
entity_10242,entity_300,affects
entity_10242,entity_415,located_at
entity_10242,entity_6670,has
entity_5071,entity_10243,max
entity_5071,entity_10244,min
entity_5065,entity_3959,located_at
entity_5065,entity_5802,has
entity_5065,entity_10241,affects
entity_5070,entity_10242,located_at
entity_5070,entity_6670,has
entity_5070,entity_10245,min
entity_5064,entity_10246,enables
entity_415,entity_10247,contains
entity_10247,entity_10248,determines
entity_415,entity_10249,contains
entity_10249,entity_10250,determines
entity_803,entity_10250,affects
entity_415,entity_301,contains
entity_301,entity_10251,used_in
entity_5064,entity_10251,applied_to
entity_415,entity_10250,supports
entity_415,entity_10248,supports
entity_803,entity_5053,determines
entity_415,entity_5053,contains
entity_5053,entity_10250,affects
entity_415,entity_3300,contains
entity_3300,entity_481,connects_to
entity_415,entity_481,contains
entity_481,entity_190,supports
entity_415,entity_1389,contains
entity_1389,entity_10252,used_in
entity_10252,entity_1378,outputs
entity_10252,entity_320,outputs
entity_1366,entity_10252,used_in
entity_1327,entity_10252,used_in
entity_1369,entity_10252,used_in
entity_1378,entity_10253,inputs
entity_346,entity_1359,used_in
entity_1359,entity_6850,outputs
entity_6850,entity_415,assembles_into
entity_415,entity_697,assembles_into
entity_1322,entity_10254,contains
entity_1322,entity_788,contains
entity_1323,entity_10255,contains
entity_1324,entity_5698,applied_to
entity_1325,entity_5066,applied_to
entity_1326,entity_5066,applied_to
entity_1337,entity_10256,applied_to
entity_10257,entity_5066,applied_to
entity_1351,entity_5066,applied_to
entity_1327,entity_10258,inputs
entity_1328,entity_10258,determines
entity_1329,entity_10258,determines
entity_1330,entity_5066,acts_on
entity_1355,entity_1333,determines
entity_1367,entity_1333,affects
entity_3338,entity_10259,used_for
entity_1389,entity_1328,contains
entity_10260,entity_1328,has
entity_1465,entity_1328,has
entity_5765,entity_1364,has
entity_1364,entity_1328,affects
entity_697,entity_10261,contains
entity_10261,entity_1355,has
entity_1327,entity_10262,contains
entity_1334,entity_10261,connects_to
entity_1327,entity_10263,used_in
entity_1355,entity_10264,determined_by
entity_1334,entity_10263,affects
entity_10261,entity_1327,projected_on
entity_1327,entity_300,contains
entity_300,entity_10261,connects_to
entity_10265,entity_5076,connects_to
entity_5076,entity_10266,determines
entity_10267,entity_1330,uses
entity_337,entity_1330,uses
entity_1360,entity_1330,constrained_by
entity_1330,entity_1350,affects
entity_1329,entity_297,determines
entity_1329,entity_5066,determines
entity_1329,entity_300,affects
entity_1329,entity_1333,determines
entity_1329,entity_10268,has
entity_1329,entity_1330,affects
entity_1329,entity_1332,determines
entity_1329,entity_10269,affects
entity_1329,entity_1369,determines
entity_1329,entity_300,affects
entity_1329,entity_10270,determines
entity_1325,entity_5066,applied_to
entity_1331,entity_337,part_of
entity_1329,entity_10271,determines
entity_1329,entity_10272,uses
entity_1329,entity_5741,uses
entity_1330,entity_5066,used_in
entity_1327,entity_5066,acts_on
entity_1342,entity_10226,used_in
entity_300,entity_5066,used_in
entity_1344,entity_5066,used_in
entity_1329,entity_1327,determined_by
entity_1329,entity_1342,determined_by
entity_1329,entity_10273,determined_by
entity_1329,entity_1330,determined_by
entity_1329,entity_10274,determined_by
entity_1329,entity_5066,determines
entity_1329,entity_1327,determined_by
entity_1329,entity_297,affects
entity_1329,entity_1330,determined_by
entity_1329,entity_3217,determined_by
entity_1329,entity_1428,determined_by
entity_1329,entity_300,determined_by
entity_1329,entity_1342,determined_by
entity_1329,entity_1369,determined_by
entity_1329,entity_1360,determined_by
entity_1329,entity_317,located_at
entity_1329,entity_1330,determined_by
entity_1329,entity_5066,applied_to
entity_1336,entity_1329,does_not_have
entity_1337,entity_10275,applied_to
entity_1330,entity_10226,used_in
entity_1337,entity_10267,applied_to
entity_1337,entity_1343,uses
entity_1337,entity_1344,uses
entity_1337,entity_1355,uses
entity_1337,entity_1333,produces
entity_1332,entity_1369,perpendicular_to
entity_1332,entity_4247,perpendicular_to
entity_10276,entity_1341,has
entity_10276,entity_10277,has
entity_10276,entity_10278,has
entity_1330,entity_1341,perpendicular_to
entity_1330,entity_1341,perpendicular_to
entity_1338,entity_1336,belongs_to
entity_1338,entity_1362,has
entity_1338,entity_1363,has
entity_1330,entity_1333,used_in
entity_10279,entity_1333,used_in
entity_1674,entity_1333,used_in
entity_1341,entity_1333,used_in
entity_1348,entity_1340,applied_to
entity_1340,entity_1339,applied_to
entity_1327,entity_1340,used_in
entity_1360,entity_1333,used_in
entity_1363,entity_1333,used_in
entity_1362,entity_1333,used_in
entity_1360,entity_1348,uses
entity_1360,entity_1350,contains
entity_1327,entity_1333,applied_to
entity_1341,entity_1348,connects_to
entity_304,entity_1348,uses
entity_1333,entity_1389,part_of
entity_1348,entity_1360,acts_on
entity_1327,entity_1333,outputs
entity_1341,entity_1350,affects
entity_1360,entity_1350,determines
entity_1347,entity_321,uses
entity_1347,entity_10280,applied_to
entity_2332,entity_10257,applied_to
entity_10257,entity_1337,is_a
entity_1327,entity_10257,used_in
entity_1349,entity_1330,is_a
entity_1349,entity_1369,acts_on
entity_337,entity_1342,has
entity_337,entity_317,has
entity_337,entity_1328,has
entity_321,entity_1327,uses
entity_1328,entity_321,determined_by
entity_1330,entity_5066,used_in
entity_1329,entity_1330,measured_on
entity_5066,entity_10257,applied_to
entity_1330,entity_10226,used_in
entity_1327,entity_1328,contains
entity_1329,entity_317,located_between
entity_1329,entity_5066,acts_on
entity_1330,entity_5016,connects_to
entity_1327,entity_5066,used_in
entity_1355,entity_5066,used_in
entity_5066,entity_10281,results_in
entity_1346,entity_5066,affects
entity_5066,entity_1352,uses
entity_1351,entity_2332,applied_to
entity_1352,entity_5066,acts_on
entity_1327,entity_10282,used_for
entity_1351,entity_10282,requires
entity_1352,entity_10283,approximates
entity_1351,entity_10284,is
entity_1353,entity_10285,uses
entity_1352,entity_1342,perpendicular_to
entity_1352,entity_1342,uses
entity_1352,entity_5016,uses
entity_1352,entity_10286,applied_to
entity_300,entity_1344,connects_to
entity_300,entity_1342,connects_to
entity_300,entity_1352,connects_to
entity_1344,entity_300,connects_to
entity_300,entity_1352,connects_to
entity_300,entity_1352,connects_to
entity_1342,entity_1352,connects_to
entity_5016,entity_300,connects_to
entity_5016,entity_1342,connects_to
entity_321,entity_1352,uses
entity_321,entity_1327,acts_on
entity_1344,entity_321,uses
entity_1329,entity_321,measured_by
entity_1329,entity_1327,acts_on
entity_5066,entity_1352,uses
entity_5066,entity_5016,uses
entity_5066,entity_1329,uses
entity_5066,entity_5689,uses
entity_5066,entity_1327,uses
entity_5066,entity_5076,uses
entity_300,entity_5066,determines
entity_1329,entity_5066,acts_on
entity_1352,entity_5066,applied_to
entity_5016,entity_5066,applied_to
entity_191,entity_10287,connects_to
entity_191,entity_10288,connects_to
entity_1327,entity_10289,used_to
entity_321,entity_10290,used_to
entity_297,entity_10291,produced_by
entity_300,entity_297,connected_to
entity_10287,entity_191,intersects_with
entity_10288,entity_191,intersects_with
entity_1355,entity_10289,used_to
entity_1352,entity_10289,used_to
entity_1354,entity_1351,uses
entity_1354,entity_1325,requires
entity_1352,entity_1354,applied_to
entity_1352,entity_300,constrained_by
entity_1352,entity_300,acts_on
entity_1325,entity_1354,applied_to
entity_1325,entity_300,requires
entity_1354,entity_1327,has
entity_1352,entity_1342,has
entity_1352,entity_10292,affects
entity_1352,entity_5016,uses
entity_1352,entity_321,uses
entity_1352,entity_1327,applied_to
entity_300,entity_1352,connects_to
entity_1342,entity_300,connects_to
entity_1344,entity_300,connects_to
entity_1355,entity_1352,determines
entity_1344,entity_1355,has
entity_1352,entity_1355,has
entity_1329,entity_5016,located_at
entity_1329,entity_1327,determined_by
entity_5066,entity_1352,uses
entity_5066,entity_1352,uses
entity_5066,entity_300,uses
entity_5066,entity_1355,uses
entity_5066,entity_1329,uses
entity_5066,entity_5016,uses
entity_5066,entity_1342,uses
entity_5066,entity_1353,applied_to
entity_1356,entity_2332,applied_to
entity_1356,entity_1351,refines
entity_1351,entity_2332,applied_to
entity_1352,entity_10286,used_in
entity_1352,entity_1327,used_in
entity_300,entity_1344,connected_to
entity_300,entity_1342,connected_to
entity_1326,entity_1389,applied_to
entity_1326,entity_5698,used_in
entity_1389,entity_337,contains
entity_1389,entity_191,contains
entity_2332,entity_1353,contains
entity_2332,entity_1354,contains
entity_2332,entity_544,connected_to
entity_2332,entity_300,connected_to
entity_2332,entity_1342,connected_to
entity_1326,entity_1389,applied_to
entity_1326,entity_1330,uses
entity_1326,entity_1360,acts_on
entity_1326,entity_1361,uses
entity_1326,entity_1333,produces
entity_1333,entity_1360,contains
entity_1333,entity_1355,uses
entity_1333,entity_1389,refines
entity_5007,entity_1363,contains
entity_5045,entity_1361,contains
entity_1357,entity_1389,part_of
entity_1357,entity_1326,applied_to
entity_1363,entity_1333,acts_on
entity_1362,entity_1333,acts_on
entity_1361,entity_1333,acts_on
entity_1360,entity_10293,contains
entity_10293,entity_1355,uses
entity_1333,entity_1360,acts_on
entity_1333,entity_5076,connects_to
entity_5076,entity_10294,belongs_to
entity_1360,entity_1333,applied_to
entity_1361,entity_10293,used_in
entity_10295,entity_10293,used_in
entity_1362,entity_10293,used_in
entity_1363,entity_10293,used_in
entity_10296,entity_5076,precedes
entity_1333,entity_10294,produces
entity_1357,entity_1364,has
entity_1357,entity_1365,has
entity_1326,entity_5698,applied_to
entity_1333,entity_1359,used_in
entity_1359,entity_1350,inputs
entity_1359,entity_320,uses
entity_1359,entity_1366,uses
entity_1359,entity_366,uses
entity_1359,entity_10297,uses
entity_1359,entity_4811,outputs
entity_1359,entity_1390,outputs
entity_1359,entity_10298,outputs
entity_1359,entity_346,located_at
entity_1359,entity_4458,located_at
entity_1359,entity_4558,prepares_for
entity_1359,entity_473,prepares_for
entity_1359,entity_3154,prepares_for
entity_1359,entity_10299,inputs
entity_1379,entity_320,uses
entity_1380,entity_10299,inputs
entity_296,entity_320,outputs
entity_320,entity_1359,used_in
entity_1358,entity_10300,uses
entity_1358,entity_10301,applied_to
entity_1358,entity_10302,replaces
entity_1358,entity_9079,improves
entity_1358,entity_10303,enables
entity_1358,entity_10304,replaces
entity_1358,entity_10305,replaces
entity_1358,entity_10306,replaces
entity_1358,entity_10307,replaces
entity_1358,entity_10308,replaces
entity_1358,entity_10309,replaces
entity_1358,entity_10310,replaces
entity_1358,entity_10311,replaces
entity_1358,entity_10304,replaces
entity_1358,entity_10304,replaces
entity_1358,entity_10304,replaces
entity_1358,entity_10304,replaces
entity_1358,entity_10304,replaces
entity_1358,entity_10304,replaces
entity_1358,entity_10304,replaces
entity_1358,entity_1370,contains
entity_1368,entity_10312,applied_to
entity_1368,entity_1330,uses
entity_1368,entity_317,connects_to
entity_1368,entity_10313,supports
entity_1368,entity_3154,used_in
entity_1368,entity_10314,contains
entity_1368,entity_10315,has
entity_337,entity_1368,supports
entity_337,entity_2176,processed_with
entity_1368,entity_1327,uses
entity_1368,entity_337,connects_to
entity_1368,entity_1370,has
entity_1370,entity_1371,connects_to
entity_1371,entity_337,affects
entity_1368,entity_337,located_at
entity_1368,entity_1454,marks
entity_1368,entity_10316,marks
entity_1368,entity_5034,marks
entity_1368,entity_1330,marks
entity_1368,entity_1344,marks
entity_1368,entity_1681,uses
entity_1368,entity_337,applied_to
entity_1368,entity_337,supports
entity_1368,entity_5021,has
entity_5021,entity_1370,connects_to
entity_5021,entity_1368,affects
entity_1942,entity_6755,uses
entity_1942,entity_473,uses
entity_1942,entity_2532,affects
entity_1942,entity_9704,affects
entity_1942,entity_697,connects_to
entity_1942,entity_1958,has
entity_1942,entity_4511,has
entity_1942,entity_1771,connects_to
entity_1942,entity_2916,connects_to
entity_1942,entity_9705,connects_to
entity_1942,entity_1957,connects_to
entity_588,entity_9706,has
entity_588,entity_9707,has
entity_588,entity_4816,has
entity_588,entity_706,connects_to
entity_588,entity_6784,connects_to
entity_588,entity_1946,connects_to
entity_588,entity_545,connects_to
entity_1946,entity_10317,has
entity_1946,entity_588,connects_to
entity_1946,entity_545,connects_to
entity_1946,entity_9709,has
entity_1950,entity_9710,connects_to
entity_1950,entity_588,connects_to
entity_1943,entity_10318,has
entity_1943,entity_10319,has
entity_1943,entity_856,connects_to
entity_1943,entity_588,part_of
entity_1943,entity_9711,uses
entity_1943,entity_4324,affects
entity_1943,entity_856,belongs_to
entity_1943,entity_9712,used_in
entity_1943,entity_9713,used_in
entity_1956,entity_856,belongs_to
entity_1956,entity_9714,used_in
entity_1944,entity_856,part_of
entity_1944,entity_10320,applied_to
entity_1944,entity_5780,used_in
entity_1944,entity_9713,used_in
entity_1944,entity_1945,has
entity_1945,entity_5151,has
entity_1945,entity_6510,has
entity_1945,entity_9715,affects
entity_1945,entity_10321,enables
entity_965,entity_1944,uses
entity_1944,entity_856,belongs_to
entity_1944,entity_588,acts_on
entity_1944,entity_857,connects_to
entity_1944,entity_8266,part_of
entity_1964,entity_4795,contains
entity_1964,entity_9717,contains
entity_1964,entity_9718,supports
entity_1964,entity_337,supports
entity_1966,entity_856,belongs_to
entity_1966,entity_9719,used_by
entity_1966,entity_2759,used_by
entity_1966,entity_9720,used_by
entity_1966,entity_588,has
entity_1966,entity_4816,has
entity_1966,entity_4360,affects
entity_1966,entity_9721,improves
entity_1966,entity_9722,improves
entity_1966,entity_9723,improves
entity_1967,entity_856,part_of
entity_1967,entity_588,contains
entity_1967,entity_1028,part_of
entity_1968,entity_1967,supports
entity_1968,entity_697,connects_to
entity_551,entity_783,located_at
entity_1969,entity_965,belongs_to
entity_1969,entity_1970,contains
entity_1976,entity_1970,connects_to
entity_1970,entity_4241,located_at
entity_1976,entity_1663,located_at
entity_5224,entity_950,located_at
entity_9724,entity_1663,located_at
entity_1969,entity_2656,has
entity_4274,entity_1969,belongs_to
entity_4274,entity_2656,has
entity_4274,entity_1970,contains
entity_4274,entity_3540,contains
entity_4274,entity_1976,contains
entity_4274,entity_1663,has
entity_4274,entity_2656,has
entity_4274,entity_2656,has
entity_4274,entity_2656,has
entity_4274,entity_2656,has
entity_4274,entity_2656,has
entity_4274,entity_2656,has
entity_4274,entity_2656,has
entity_1970,entity_4274,part_of
entity_1976,entity_4274,part_of
entity_3540,entity_4274,part_of
entity_1663,entity_4274,part_of
entity_4274,entity_1971,contains
entity_4274,entity_1970,contains
entity_4274,entity_1976,contains
entity_4274,entity_1936,contains
entity_4274,entity_1653,has
entity_4274,entity_965,belongs_to
entity_1971,entity_9725,located_at
entity_1971,entity_9726,affects
entity_1972,entity_4274,requires
entity_1972,entity_2311,requires
entity_4274,entity_2656,has
entity_4274,entity_1702,has
entity_4274,entity_2888,has
entity_1969,entity_37,uses
entity_1969,entity_453,uses
entity_453,entity_7922,used_in
entity_453,entity_1770,used_in
entity_453,entity_10322,used_in
entity_37,entity_9727,used_in
entity_37,entity_10323,used_in
entity_37,entity_10324,contains
entity_37,entity_9727,part_of
entity_453,entity_9728,used_in
entity_453,entity_9729,part_of
entity_5,entity_4352,used_in
entity_5,entity_9730,has
entity_1973,entity_2357,has
entity_1714,entity_2357,has
entity_1974,entity_2357,has
entity_1975,entity_2357,has
entity_1976,entity_2357,has
entity_1977,entity_2357,has
entity_1676,entity_2357,has
entity_580,entity_2357,has
entity_1978,entity_2357,has
entity_453,entity_9734,affects
entity_113,entity_2661,affects
entity_453,entity_114,used_in
entity_1970,entity_4274,part_of
entity_1970,entity_1979,supports
entity_1970,entity_1980,supports
entity_1981,entity_1719,supported_by
entity_9735,entity_1719,supported_by
entity_1976,entity_1719,supported_by
entity_1336,entity_9736,has
entity_96,entity_10325,has
entity_9738,entity_9739,has
entity_9740,entity_9741,located_at
entity_9742,entity_9401,requires
entity_9742,entity_10326,affects
entity_1702,entity_10327,affects
entity_9743,entity_10327,influences
entity_1336,entity_9744,uses
entity_1336,entity_10328,has
entity_1336,entity_1578,uses
entity_1336,entity_1982,uses
entity_1656,entity_1676,supports
entity_1656,entity_1772,supports
entity_1675,entity_96,supports
entity_1675,entity_9746,supports
entity_1675,entity_9740,supports
entity_1675,entity_1976,supports
entity_1983,entity_524,part_of
entity_1648,entity_524,part_of
entity_1648,entity_9747,connects_to
entity_615,entity_9748,supports
entity_1675,entity_9749,supported_by
entity_1675,entity_9750,supported_by
entity_9751,entity_1783,contains
entity_9751,entity_965,part_of
entity_1783,entity_9752,determines
entity_1783,entity_1702,constrained_by
entity_4274,entity_2716,contains
entity_4274,entity_10329,contains
entity_2716,entity_6510,has
entity_1984,entity_1783,belongs_to
entity_1984,entity_1678,has
entity_1984,entity_6715,uses
entity_1984,entity_1788,uses
entity_9753,entity_9754,supports
entity_9753,entity_1788,supports
entity_9755,entity_9756,supports
entity_9757,entity_1984,supports
entity_1987,entity_9759,contains
entity_1987,entity_9760,located_at
entity_1987,entity_9761,replaces
entity_1987,entity_732,replaces
entity_1987,entity_7055,located_at
entity_1987,entity_9779,located_at
entity_18,entity_1976,requires
